ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type,match_id
10.5," Ashwin to Ayush Badoni, 1 run, carrom ball on off, back of a length, Badoni clips it through midwicket ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Ayush Badoni, Ashwin,1,0,Back of Length,off side,midwicket,,,,202220
10.4," Ashwin to Ayush Badoni, no run, flat outside off, fired in on a back of a length, and Badoni cuts sweetly. But it's another good stop in the field as backward point dives across to save a certain boundary ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Ayush Badoni, Ashwin,0,0,Back of Length,off side,backward point,Cut,,,202220
10.3," Ashwin to de Kock, 1 run, overpitched outside off, hammered wide of extra cover who makes a tumbling stop ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Ashwin,1,0,,off side,extra cover,,,,202220
10.2," Ashwin to de Kock, no run, reverse-swept crisply by de Kock but he finds short third ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Ashwin,0,0,Short,,,,,,202220
10.1," Ashwin to Ayush Badoni, 1 run, tossed up just outside off, Badoni knocks it wide of cover ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Ayush Badoni, Ashwin,1,0,Full toss,off side,cover,,,,202220
9.6," Kuldeep Sen to de Kock, FOUR, 143.7kph, a streaky outside-edge .. throwing his bat out at a low full toss outside off, and it flies just past the diving keeper ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,4,0,Full,off side,keeper,edge,143.7,,202220
9.5," Kuldeep Sen to Ayush Badoni, 1 run, 143.3kph, on the back foot, using the width outside off and Kuldeep pace to dab it to third man ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Ayush Badoni, Kuldeep Sen,1,0,,off side,third man,dab,143.3,,202220
9.4," Kuldeep Sen to de Kock, 1 run, top of off, tapped in front of cover, and quick legs ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,1,0,,,cover,,,,202220
9.3," Kuldeep Sen to de Kock, 2 runs, full, and QdK tries to heave. But the length's just not there, dragging it off the inside-half eventually through mid-wicket ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,2,0,Full,,mid-wicket,,,,202220
9.2," Kuldeep Sen to Ayush Badoni, 1 run, 143.5kph, back of a length, outside off, run down to third man ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Ayush Badoni, Kuldeep Sen,1,0,Back of Length,off side,third man,,143.5,,202220
9.1," Kuldeep Sen to Hooda, out Bowled!! 141kph. Full, straight, on the stumps. Hooda backs away, makes room, swings across the line, misses, and the ball crashes into middle and leg. It's a maiden IPL wicket for Kuldeep Sen, who keeps pointing to the Royals badge on his t-shirt in his celebration. Hooda b Kuldeep Sen 25(24) [4s-3] ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Kuldeep Sen,out,out,Full,stump line,straight,beaten,141.0,bowled,202220
8.6," Ashwin to Hooda, 1 run, carrom ball, from wide of the crease, and driven to long-on ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Ashwin,1,0,,wide,long-on,on drive,,,202220
8.5," Ashwin to de Kock, 1 run, skids back in on middle, hurrying Quinton up, taking the inside-edge past his stumps ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Ashwin,1,0,,stump line,,edge,,,202220
8.4," Ashwin to Hooda, 1 run, short carrom ball, cut away to deep sweeper ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Ashwin,1,0,Short,,sweeper,cut shot,,,202220
8.3," Ashwin to Hooda, no run, forward, wristy nudge, back to the bowler ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Ashwin,0,0,,,,,,,202220
8.2," Ashwin to de Kock, 1 run, makes room early and lofts it straight back over Ashwin's head, but long-off is very straight and gets across ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Ashwin,1,0,,,straight,,,,202220
8.1," Ashwin to Hooda, 1 run, length, tight on off, tapped to long-off ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Ashwin,1,0,Good,off side,long-off,,,,202220
7.6," Chahal to Hooda, 1 run, rocks back, and whips it straight back down the ground ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Chahal,1,0,,,straight,,,,202220
7.5," Chahal to Hooda, FOUR, charges down, whips against the turn with a strong bottom-hand, and gets it through the gap between deep mid-wicket and long-on. Wasn't quite off the middle, and was too close to the pitch of it, but was powerful nevertheless ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Chahal,4,0,,,mid-wicket,,,,202220
7.4," Chahal to Hooda, no run, leans out to flick it to leg, but closes his bat face early, with the ball rolling off the leading-edge towards cover ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Chahal,0,0,,,cover,edge,,,202220
7.3," Chahal to de Kock, 1 run, presses forward, waits for the spin, and uses it to flick it into square leg ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Chahal,1,0,,,square leg,flick shot,,,202220
7.2," Chahal to Hooda, 1 run, fuller, on middle, clipped through mid-wicket ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Chahal,1,0,Full,stump line,mid-wicket,,,,202220
7.1," Chahal to de Kock, 1 run, flat, on the legs, and a tad short, tucked round the corner ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Chahal,1,0,Short,,,,,,202220
6.6," Kuldeep Sen to Hooda, no run, full, outside off, swinging away late. Hooda has a big flashy slap, but the ball beats the outside-edge ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Kuldeep Sen,0,0,Full,off side,,edge,,,202220
6.5," Kuldeep Sen to de Kock, 1 run, 146kph, yorker, on middle, jammed away to deep square leg ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,1,0,yorker,stump line,deep square,,146.0,,202220
6.4," Kuldeep Sen to de Kock, no run, 137.3kph, has another big heave across the line, and the ball sneaks under the bat, but brushes off something on its way to the keeper. Kuldeep appealing, Sanju's appealing, but they aren't reviewing. And rightly so -- it's off the thigh pad ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,0,0,,,keeper,,137.3,,202220
6.3," Kuldeep Sen to de Kock, SIX, typically Quinny! He walks across the stumps and uses the pace dished out to swipe it off his hips. Picked, dispatched, over backward square leg ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,de Kock, Kuldeep Sen,6,0,,,square leg,,,,202220
6.2," Kuldeep Sen to Hooda, 1 run, 143.8kph, full, on off, punched firmly and straight to mid-off, but is quick enough to judge and steal the single ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Kuldeep Sen,1,0,Full,off side,straight,,143.8,,202220
6.1," Kuldeep Sen to Hooda, no run, 142.3kph, a yorker to start, on off, jammed back down the pitch ",2nd Inns,20th,Rajasthan Royals,Lucknow Super Giants,"Rajasthan Royals (Playing XI): Jos Buttler, Rassie van der Dussen, Devdutt Padikkal, Sanju Samson(w/c), Shimron Hetmyer, Riyan Parag, Kuldeep Sen, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal","Lucknow Super Giants (Playing XI): KL Rahul(c), Quinton de Kock(w), Marcus Stoinis, Deepak Hooda, Ayush Badoni, Krunal Pandya, Jason Holder, Krishnappa Gowtham, Dushmantha Chameera, Ravi Bishnoi, Avesh Khan",,,IPL,2022,"Wankhede Stadium,Mumbai","Apr 10,2022",Lucknow Super Giants have won the toss and have opted to field,Rajasthan Royals won by 3 runs,Yuzvendra Chahal,LSG,field,LSG,RR,Hooda, Kuldeep Sen,0,0,yorker,off side,down the pitch,,142.3,,202220
