ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
9.1," Kuldeep Sen to Mitchell Marsh, leg byes, 1 run, drifting in on leg stump, Marsh misses the pick up shot and it goes off the pads to short fine leg ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,byes,1,Short,leg side,short fine leg,beaten,
8.6,"Chahal to Warner, no run, ripper of a delivery! How has this missed the stumps? Or has it actually brushed the timber ever so slightly? Vicious leg break, spins sharply from an off stump line and past Warner's swinging blade. Samson can't gather it cleanly either, maybe he was also expecting it to crash into the sticks. Well it did brush the stumps, the bails lit up and fell back into place. Wow! At this rate, Warner better take a lottery tonight",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner,Chahal,0,0,,off side,,beaten,
8.5," Chahal to Mitchell Marsh, 1 run, slower and fuller, worked away down to long-on ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Chahal,1,0,Full,,long-on,,
8.4," Chahal to Warner, 1 run, flatter one around off, punched off the back foot to long-off ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Chahal,1,0,,,long-off,,
8.3," Chahal to Warner, 2 runs, dropped! Two lives in two deliveries for Warner! And it's Buttler of all fielders. Can you imagine? The googly and Warner slices the loft, high towards long-off where Jos did all the hard work to cover good ground but couldn't latch on while tumbling forward. Sharp chance but by his standards, you expect him to gobble it up ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Chahal,2,0,Good,,long-off,,
8.2," Chahal to Warner, SIX, just clears deep square leg! Padikkal was a few yards in from the rope due to it being the long boundary and as a result, has to backpedal and it's over his head. Huge moment in the game, this. Half-tracker, there to be hit but Warner hasn't nailed the back foot pull shot properly. Is still livid himself for not timing it well. A life nevertheless. Samson isn't amused ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Chahal,6,0,,,deep square,pull shot,
8.1," Chahal to Mitchell Marsh, 1 run, slower leg break, Marsh hangs back and punches it to extra cover, firmly hit and the fielder gets a hand on it. Parries it to long-off ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Chahal,1,0,,,extra cover,,
7.6," Ashwin to Warner, no run, slows this down considerably, Warner wanted to drill this straight back past Ashwin but ends up mistiming the stroke towards the bowler. A very probing over from the offie ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Ashwin,0,0,,,straight,,
7.5," Ashwin to Mitchell Marsh, 1 run, on the shorter side, Marsh hangs back and cuts it away to deep point ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Ashwin,1,0,Short,,deep point,square cut,
7.4," Ashwin to Mitchell Marsh, no run, tossed up on middle and leg, Marsh nudges it gently to short mid-wicket ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Ashwin,0,0,Full toss,stump line,mid-wicket,,
7.3," Ashwin to Warner, 1 run, sliding in on a good length, Warner manages to beat extra cover this time with a back foot punch ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Ashwin,1,0,Good,,extra cover,,
7.2," Ashwin to Warner, no run, slightly slower this time, again no room and Warner drives, again picks out extra cover ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Ashwin,0,0,,,extra cover,cover drive,
7.1," Ashwin to Warner, no run, flatter one, no room and Warner mistimes the cut to extra cover ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Ashwin,0,0,,,extra cover,cut shot,
6.6," Kuldeep Sen to Mitchell Marsh, 2 runs, back of a length outside off, steered to the right of third man and the batters race back for the second ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,2,0,Back of Length,off side,third man,,
6.5," Kuldeep Sen to Mitchell Marsh, SIX, crunched! Mid-off up and Kuldeep goes full, and that's asking for trouble against Marsh who has decided to tee off now. Smokes it straight down the ground, into the sightscreen ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,6,0,Full,,Mid-off,,
6.4," Kuldeep Sen to Mitchell Marsh, no run, fuller this time, wider, Marsh checks his drive towards cover ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,0,0,Full,wide,cover,cover drive,
6.3," Kuldeep Sen to Mitchell Marsh, SIX, he's peppering that short boundary is Marsh. Length ball and he's heaved this over cow corner. More of a mishit but again, brute power from the Aussie ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,6,0,Short,,cow corner,,
6.2," Kuldeep Sen to Warner, 1 run, short and wide, Warner cuts it away behind point towards the sweeper fielder ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Kuldeep Sen,1,0,Short,wide,point,Cut,
6.1," Kuldeep Sen to Mitchell Marsh, 1 run, low full toss and Marsh whips it away down to long-on ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Kuldeep Sen,1,0,Full,,long-on,,
5.6," Prasidh to Mitchell Marsh, 1 run, slanting in on off stump, Marsh pushes with hard hands and gets a big inside edge down to fine leg ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Prasidh,1,0,,off side,fine leg,edge,
5.5," Prasidh to Mitchell Marsh, no run, low full toss and it's bunted firmly towards mid-off. Hit it really well, which meant that the single wasn't on ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Prasidh,0,0,Full,,mid-off,,
5.4," Prasidh to Mitchell Marsh, no run, back of a length outside off, punched off the back foot towards backward point ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Prasidh,0,0,Back of Length,off side,backward point,,
5.3," Prasidh to Mitchell Marsh, SIX, and there is that pick up shot! Tell you what, he's not connected this properly but has enough to clear the backward square leg fence. Slightly shorter side of the ground and Marsh uses all of Krishna's pace ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Prasidh,6,0,Short,,square leg,,
5.2," Prasidh to Mitchell Marsh, no run, angling in from a good length, Marsh is looking for that big pick-up shot of his over square leg, but once again the lack of bounce defeats him and he is struck low on the thigh ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Mitchell Marsh, Prasidh,0,0,Good,,square leg,,
5.1," Prasidh to Warner, 3 runs, almost the perfect wide yorker from Krishna but Warner has managed to dig it out and also find the gap at cover-point. Raced across the turf and looked set for the boundary but Buttler put in a fantastic chase, sliding perfectly to save a run for his side ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Prasidh,3,0,yorker,wide,cover,,
4.6," Boult to Warner, 1 run, back of a length outside off, Warner stays back and punches this towards cover-point ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Boult,1,0,Back of Length,off side,cover,,
4.6," Boult to Warner, wide, Boult loses his radar once more, sprays this way down the leg-side ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Boult,wide,1,,wide,,wide,
4.5," Boult to Warner, FOUR, uppish mishit, but Warner picked the gap wide of mid-on and found himself a boundary. Short of a length, he was looking to go a bit squarer was Warner but couldn't connect sweetly enough. Still gets the result ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Boult,4,0,Short,wide,mid-on,,
4.5," Boult to Warner, wide, probably the first bad ball Boult has bowled today, and it's a very wayward loosener down the leg-side. Samson does well to get a hand on this diving across. Saved some runs ",2nd Inns,58t,Rajasthan Royals,Delhi Capitals,"Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Rassie van der Dussen, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Yuzvendra Chahal, Kuldeep Sen","Delhi Capitals (Playing XI): David Warner, Srikar Bharat, Mitchell Marsh, Rishabh Pant(w/c), Lalit Yadav, Rovman Powell, Axar Patel, Shardul Thakur, Chetan Sakariya, Kuldeep Yadav, Anrich Nortje",,,IPL,2022,"Dr DY Patil Sports Academy,Mumbai","May 11,2022",Delhi Capitals have won the toss and have opted to field,Delhi Capitals won by 8 wkts,Mitchell Marsh,DC,field,DC,RR,Warner, Boult,wide,1,,wide,,wide,
