ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination
16.2," Andrew Tye to Karthik, 1 run, some room outside off, so Karthik opens his arms and picks a single to deep cover-point ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,off side,deep cover
16.1," Andrew Tye to Karthik, SIX, how nicely has that been played. That's a slower short ball but Karthik steps out and loops the pull over his shoulders. Just helped the ball there to the fine leg fence ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,Short,,fine leg
15.6,"Mujeeb to A Russell, FOUR, it's gone a little wrong for Mujeeb this over. Overcooks the googly down the leg-side and Russell's helped him through short fine leg for a boundary. A 19-run over followed by a 21-run over",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,4,0,Short,,short fine leg
15.5," Mujeeb to Karthik, 1 run, bowls it wide of off-stump and Karthik slaps him through extra cover ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,wide,extra cover
15.4," Mujeeb to Karthik, SIX, gets into the position early. Stays in the crease and dispatches this carom ball through square leg. Wafting it across ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,,,square leg
15.3,"Mujeeb to Karthik, FOUR, that's the front of the hand cutter kinda delivery. Slow off the deck and bouncing, and Karthik got a top-edge as he looked to swat it leg-side. Wide of the keeper and it runs away, deflecting off KL's helmet",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,4,0,,wide,keeper
15.2," Mujeeb to Karthik, no run, wrong 'un that beats Karthik with pace. He's early in his slog and gets hit on the crotch. Or in the nearabouts ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,0,0,,,
15.1," Mujeeb to Karthik, SIX, KKR right now are an efficient courier service, sending everything into the crowd. Angled in, Karthik played with it, slogging it over deep mid-wicket ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,,,mid-wicket
14.6," Axar to A Russell, SIX, we need a replacement ball. You know why? This one's on the roof. An uncouth slog that pays off this time. Half-crouched, front leg outta way and hocus pocus - that's sailing over deep mid-wicket. 19 runs off the over ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,,,mid-wicket
14.5," Axar to A Russell, no run, darted on leg-stump, blocked ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,0,0,,leg side,
14.4," Axar to A Russell, SIX, that's an okay slog-sweep. Stretches far in front, picking it from an off-stump line and swamping it over backward square leg ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,,,square leg
14.3," Axar to Karthik, 1 run, arm-ball fired into the pads, Karthik's gets some bat on his half-pull half-sweep ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,,
14.2,"Axar to Karthik, FOUR, swept from in front of off-stump and Tye's lazy at the deep square leg ropes. Doesn't bend down enough as he picks it one-handed",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,4,0,,,deep square
14.1," Axar to Karthik, 2 runs, half-stop by Mohit at backward point. Karthik had cut it late, picking it from right in front of the stumps, but no dice. Gets a couple only ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,2,0,,,backward point
13.6," Mohit Sharma to Karthik, 1 run, he was beaten in the air there, was Karthik, but adjusted well. Was walking out of the crease, encountered the slower short ball and used his hands to waft a single round the corner ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,Short,,
13.5," Mohit Sharma to A Russell, 1 run, how nicely he's taking the front leg out, and giving himself some last-minute room. Flat-batted to long-on this ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,,long-on
13.4," Mohit Sharma to A Russell, no run, takes the pace off this time, Russell wanted a similar swing but drags it off the bottom-edge behind the stumps ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,0,0,,,
13.3," Mohit Sharma to A Russell, SIX, woah, that's a biggie. And someone's caught it in the top tier. Massive swing of the bat by Russell. Clears the front leg and swipes to glory over cow corner ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,6,0,,,cow corner
13.2,"Mohit Sharma to Karthik, 1 run, even slower at 117ks, but fuller. Karthik waits and shunts it to point",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,Full,,point
13.1," Mohit Sharma to A Russell, 1 run, extra bounce on the slower delivery, Russell fends it to backward point ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,,backward point
12.6," Axar to Karthik, FOUR, edged away! If there was a slip, this could have been a catch. An easy one. Karthik went back in his crease to cut it but got an outside edge, through the empty slip cordon to find the third man boundary ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,4,0,,,slip
12.5," Axar to Karthik, no run, darted outside off and DK chops it to backward point ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,0,0,,off side,backward point
12.4," Axar to A Russell, 1 run, flatter in trajectory around off again, played with soft hands in front of point ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,,point
12.3," Axar to A Russell, no run, flat and full around off, A Russell strides forward and eases it back to the bowler ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,0,0,Full,,
12.2," Axar to Karthik, 1 run, shortish outside off, slapped to sweeper cover again ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,Short,off side,sweeper
12.1," Axar to Karthik, FOUR, played, well played DK! This was a flighted delivery and Karthik played with an angled bat to pierce the gap on the off-side. Gets it past short third man and the timing was such that it races away to the fence ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,4,0,Short,,off-side
11.6," Andrew Tye to Karthik, 1 run, gets off the mark with an expansive drive to sweeper cover ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,,,sweeper
11.5,"Andrew Tye to Uthappa, out Caught by Mohit Sharma!! Double strike in the same over for Tye. This spell might help the Kings to get back in the game. Was a fullish delivery outside off but Uthappa got deceived due to the slower one. He reaches for it and ends up slicing it to Mohit Sharma at backward point. Has been the story of the season for Uthappa. Has got his eye in and thrown it away more often than not. Uthappa c Mohit Sharma b Andrew Tye 24(17) [4s-2 6s-1]",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,out,out,Full,off side,backward point
11.4," Andrew Tye to A Russell, 1 run, a full toss on middle and leg, Russell drives it down to long-on for a run ",1st Inns,44t,Kings XI Punjab,Kolkata Knight Riders,"Kings XI Punjab (Playing XI): Chris Gayle, Lokesh Rahul(w), Mayank Agarwal, Aaron Finch, Karun Nair, Axar Patel, Ravichandran Ashwin(c), Andrew Tye, Mohit Sharma, Barinder Sran, Mujeeb Ur Rahman","Kolkata Knight Riders (Playing XI): Chris Lynn, Sunil Narine, Robin Uthappa, Shubman Gill, Nitish Rana, Dinesh Karthik(w/c), Andre Russell, Javon Searles, Piyush Chawla, Prasidh Krishna, Kuldeep Yadav",,,IPL,2018,"Holkar Cricket Stadium,Indore","May 12,2018",Kings XI Punjab have won the toss and have opted to field,Kolkata Knight Riders won by 31 runs,Sunil Narine,PBKS,field,KKR,PBKS,1,0,Full,stump line,long-on
