ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length,ball_line,ball_destination,shot_name,Batsman,Bowler,out_type,match_id
10.4," Markande to Washington Sundar, 1 run, he's reading the wrong 'uns alright, fullish from Markande, Sundar drives it to point ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,Full,,point,drive,Washington Sundar, Markande,,201814
10.3," Markande to Washington Sundar, FOUR, lovely hit inside-out by Washi! The googly from Markande, seemed to have picked that from the hand, got a stride forward and lofted that beautifully over cover ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,4,0,Full,,cover,,Washington Sundar, Markande,,201814
10.2," Markande to Washington Sundar, no run, widish delivery outside off stump, Sundar slices it to backward point ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,,off side,backward point,,Washington Sundar, Markande,,201814
10.1," Markande to Kohli, 1 run, driven off the front foot to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,long-off,off drive,Kohli, Markande,,201814
9.6," Krunal Pandya to Washington Sundar, no run, flat and quick on leg, Sundar stands tall and defends it ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,,leg side,,defend,Washington Sundar, Krunal Pandya,,201814
9.5," Krunal Pandya to Kohli, 1 run, quicker on leg, Kohli works it away to long-on ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,leg side,long-on,,Kohli, Krunal Pandya,,201814
9.4," Krunal Pandya to Corey Anderson, out Caught by (sub)Duminy!! Anderson departs for a blob. Not a sweet IPL 2018 debut for the Kiwi all-rounder. Pandya gets two in two. Slowish and lured Anderson into a big shot. The batsmen went low and slogged, no timing whatsoever and he ended up hitting it straight to deep mid-wicket. Pandya is chuffed, so are rest of his team-mates. RCB digging a hole for themselves here. Corey Anderson c (sub)Duminy b Krunal Pandya 0(1) ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,out,out,,,straight,slog shot,Corey Anderson, Krunal Pandya,"Catch out , (sub)duminy",201814
9.4," Krunal Pandya to Mandeep, wide, out Stumped!! Once bitten twice shy. No mistake whatsoever from Ishan Kishan this time. Mandeep has been hokey-pokeyed for the second time and no repreive on this occasion. Very smart from Krunal; Mandeep announced his intent of stepping out early. Krunal sees it and lasers it wide of off. Very similar to the last over, Ishan Kishan doesn't panic, grabs it cleanly and whips the bails off. RCB lose their third wicket. Mandeep st Ishan Kishan b Krunal Pandya 16(14) [4s-1] ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,wide,1,,wide,,wide,Mandeep, Krunal Pandya,,201814
9.3," Krunal Pandya to Kohli, 1 run, knocked softly to long-on ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,long-on,,Kohli, Krunal Pandya,,201814
9.2," Krunal Pandya to Mandeep, 1 run, high-batted punch to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,long-off,,Mandeep, Krunal Pandya,,201814
9.1," Krunal Pandya to Mandeep, 2 runs, fab stop by SKY at long-on, certainly saved a boundary for his team. Flighted on the stumps, Mandeep marched out and blasted it down the ground. SKY runs across, dives full-length and prevents it from reaching the ropes ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,2,0,Full,stump line,long-on,,Mandeep, Krunal Pandya,,201814
8.6," Markande to Mandeep, 1 run, flat and quick, Mandeep clears his front leg and flicks it away to deep mid-wicket ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,mid-wicket,flick shot,Mandeep, Markande,,201814
8.5," Markande to Kohli, 1 run, slapped to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,long-off,,Kohli, Markande,,201814
8.4," Markande to Mandeep, 1 run, swept away behind square on the leg-side ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,square,,Mandeep, Markande,,201814
8.4,"Markande to Mandeep, wide, drama. Ishan Kishan fluffs a stumping chance. Superb deception from Markande, saw the batsman step out and rifled it well wide of off, forcing Mandy to reach. Mandeep threw his bat and almost lost his balance which made him lose momentum. Ishan Kishan failed to collect it cleanly and grants Mandeep a lifeline",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,wide,1,,wide,,wide,Mandeep,Markande,,201814
8.3," Markande to Kohli, 1 run, drifter on leg, Kohli tickles it away to fine leg and is now the leading run-scorer in IPL, overtaking Suresh Raina ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,leg side,fine leg,,Kohli, Markande,,201814
8.2," Markande to Kohli, no run, flatter at the stumps, punched back to the bowler ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,,stump line,,,Kohli, Markande,,201814
8.1," Markande to Kohli, no run, the leggie, turns a wee bit and Kohli slices it - off the outer half to point ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,,,point,,Kohli, Markande,,201814
7.6," Krunal Pandya to Mandeep, 2 runs, tucked into the gap at mid-wicket and they put on the jetpack to scamper back for the second ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,2,0,,,mid-wicket,,Mandeep, Krunal Pandya,,201814
7.5," Krunal Pandya to Mandeep, no run, good stop by Fizz at short fine leg. Tossed on leg, Mandeep stayed low and swept it to the left of Fizz, who gets across quickly and stops ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,Good,leg side,short fine leg,,Mandeep, Krunal Pandya,,201814
7.4," Krunal Pandya to Kohli, 1 run, stays in his crease and twirls his wrists to place it to deep mid-wicket ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,mid-wicket,,Kohli, Krunal Pandya,,201814
7.3," Krunal Pandya to Mandeep, 1 run, muscled away to deep mid-wicket ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,mid-wicket,,Mandeep, Krunal Pandya,,201814
7.2," Krunal Pandya to Kohli, 1 run, slower outside off, Kohli waits and dabs it to short third man ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,Short,off side,short third man,dab,Kohli, Krunal Pandya,,201814
7.1," Krunal Pandya to Mandeep, 1 run, fired it in quick on off, Mandeep pushes it to the right of Rohit at extra cover, who swiftly moves across and releases the throw in one motion. Hits the target but Mandeep's makes it in by dragging his bat ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,off side,extra cover,push shot,Mandeep, Krunal Pandya,,201814
6.6," Markande to Mandeep, leg byes, 1 run, Mandeep dances out and fails to read the googly. Gets it away to the leg-side - off the pads ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,byes,1,,,,,Mandeep, Markande,,201814
6.5," Markande to Kohli, 1 run, more air given, crunched to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,,,long-off,,Kohli, Markande,,201814
6.4," Markande to Mandeep, 1 run, generously tossed wider of off, Mandeep presses across and drives it to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,Full toss,wide,long-off,off drive,Mandeep, Markande,,201814
6.3," Markande to Kohli, 1 run, flights it full, Kohli lunges forward and extends his defence to long-off ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,1,0,Full,,defence,,Kohli, Markande,,201814
6.2," Markande to Kohli, no run, googly from Markande, Kohli reads it well by hanging back and tucks it to short mid-wicket ",2nd Inns,14th,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Suryakumar Yadav, Evin Lewis, Ishan Kishan(w), Rohit Sharma(c), Kieron Pollard, Krunal Pandya, Hardik Pandya, Mitchell McClenaghan, Mayank Markande, Jasprit Bumrah, Mustafizur Rahman","Royal Challengers Bangalore (Playing XI): Quinton de Kock(w), Virat Kohli(c), AB de Villiers, Mandeep Singh, Corey Anderson, Sarfaraz Khan, Washington Sundar, Chris Woakes, Umesh Yadav, Yuzvendra Chahal, Mohammed Siraj",,,IPL,2018,"Wankhede Stadium,Mumbai","Apr 17,2018",Royal Challengers Bangalore have won the toss and have opted to field,Mumbai Indians won by 46 runs,Rohit Sharma,RCB,field,RCB,MI,0,0,Short,,mid-wicket,,Kohli, Markande,,201814
