ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler
8.5," Jadeja to Livingstone, 1 run, length delivery on the stumps, Livingstone knocks through mid-wicket to get off the mark ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Livingstone, Jadeja
8.4," Jadeja to Livingstone, no run, tossed up outside off, Livingstone gets forward to drive to cover ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Livingstone, Jadeja
8.3," Jadeja to Prabhsimran, out Stumped!! Jadeja slows it down a tad and gets Prabhsimran. Prabhsimran steps out and looks to go big to this tossed up delivery outside off, misses, it turns away and Dhoni cheekily waits before flicking the bails off. Prabhsimran was way down. It's timeout time as well. Prabhsimran st Dhoni b Jadeja 42(24) [4s-4 6s-2] ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Jadeja
8.2," Jadeja to Atharva Taide, 1 run, wider and slower outside off, Atharva Taide sweeps to deep mid-wicket ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Jadeja
8.1," Jadeja to Atharva Taide, no run, slower and outside off, Atharva Taide steps out and misses the flick, hit on the body ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Jadeja
7.6," Moeen Ali to Atharva Taide, 1 run, flat and on the stumps, Atharva Taide goes on the back foot to cut wide of backward point ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Moeen Ali
7.5," Moeen Ali to Atharva Taide, no run, slower and a hint of turn away, from a length, Atharva Taide makes room and mistimes the cut back to Moeen Ali ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Moeen Ali
7.4," Moeen Ali to Prabhsimran, 1 run, Prabhsimran looks for an encore, as he gives the charge but drags the heave to deep square leg ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Moeen Ali
7.3," Moeen Ali to Prabhsimran, no run, slower and dips on Prabhsimran a tad who is early into the flick, was in the air but falls short of Moeen Ali to his right ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Moeen Ali
7.2," Moeen Ali to Prabhsimran, SIX, that's a fine shot. Prabhsimran comes down the track and uses the long levers to loft over wide long-on, caught by a gentleman outside the fence ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Moeen Ali
7.1," Moeen Ali to Prabhsimran, 2 runs, slower offbreak outside off, Prabhsimran nudges between deep square leg and deep mid-wicket, comes back for the second ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Moeen Ali
6.6," Jadeja to Prabhsimran, 1 run, tossed up outside the leg-stump, flicked to deep mid-wicket ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Jadeja
6.5," Jadeja to Atharva Taide, 1 run, Atharva Taide steps out and and gets outside off to drive to long-on ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Jadeja
6.4," Jadeja to Prabhsimran, 1 run, length delivery fired in on the pads, flicked to deep mid-wicket and Atharva Taide does not want the second ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Jadeja
6.3," Jadeja to Prabhsimran, FOUR, Prabhsimran reverses his stance even as Jadeja was in the delivery stride, switch-hits it over backward point, was a length delivery and he connected well ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Jadeja
6.2," Jadeja to Atharva Taide, 1 run, Atharva Taide comes down the track and nudges the length delivery to long-on ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Jadeja
6.1," Jadeja to Atharva Taide, no run, flat and turns in from outside off, Atharva Taide pushes to mid-on but Mo gets across and cuts it off from mid-wicket ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Jadeja
5.6," Theekshana to Prabhsimran, no run, goes for the blockhole, fired in full, Prabhsimran digs it out to mid-off ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Theekshana
5.5," Theekshana to Atharva Taide, 1 run, flicker drifting in to middle, flicked to deep backward square leg ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Theekshana
5.4," Theekshana to Prabhsimran, 1 run, the offbreak this time, tossed up outside off, Prabhsimran sweeps and the top-edge goes on the bounce to Akash Singh at short fine-leg ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Theekshana
5.3," Theekshana to Atharva Taide, 1 run, length flicker on off, Atharva Taide gets forward to drive to long-off ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Atharva Taide, Theekshana
5.2," Theekshana to Prabhsimran, 1 run, flicker full on the stumps, Prabhsimran gets forward to drive to long-on ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Theekshana
5.1," Theekshana to Prabhsimran, FOUR, nice shot. Prabhsimran makes room outside the leg-stump and then opens the off-side field up, it's full and he crashes the drive wide of extra-cover ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Theekshana
4.6," Tushar Deshpande to Prabhsimran, 1 run, off-pace length delivery outside off, Prabhsimran cuts and Gaikwad square of the wicket on the off-side does well to keep it to one ",2nd Inns,41s,Chennai Super Kings,Punjab Kings,"Chennai Super Kings (Playing XI): Ruturaj Gaikwad, Devon Conway, Ajinkya Rahane, Moeen Ali, Ambati Rayudu, Shivam Dube, Ravindra Jadeja, MS Dhoni(w/c), Matheesha Pathirana, Tushar Deshpande, Maheesh Theekshana","Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Liam Livingstone, Sikandar Raza, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Harpreet Brar, Kagiso Rabada, Rahul Chahar, Arshdeep Singh","Chennai Super Kings Subs: Akash Singh, Dwaine Pretorius, Subhranshu Senapati, Shaik Rasheed, RS Hangargekar","Punjab Kings Subs: Prabhsimran Singh, Matthew Short, Rishi Dhawan, Mohit Rathee, Shivam Singh",IPL,2023,"MA Chidambaram Stadium,Chennai","Apr 30,2023",Chennai Super Kings have won the toss and have opted to bat,Punjab Kings won by 4 wkts,Devon Conway,CSK,bat,PBKS,CSK,Prabhsimran, Tushar Deshpande
