ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed
17.3," Yash Thakur to Jitesh Sharma, 1 run, goes round the wicket and bowls it really full, jammed down to long-on for a single. 67 needed off 15 balls. Jitesh Sharma moves to 24 off 9 balls. He could have continued having the strike but then Shahrukh Khan is also a good hitter ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Yash Thakur,1,0,Full,undefined,long-on,,
17.2," Yash Thakur to Jitesh Sharma, SIX, and hammered over long-on! That's a massive sixer. Picked the bones out of that short ball outside off to power it over long-on. Was a slower ball and hit into the stands. Needs 11 more sixes from the 16 balls that remain. Ignore my poor sense of humour... ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Yash Thakur,6,0,Short,off side,long-on,,
17.1," Yash Thakur to Jitesh Sharma, SIX, full toss, on the pads, whipped for a sixer. That dipped on the pads and Jitesh Sharma sent that away over the fence with elan. Poor ball and put away. This cameo has to grow exponentially for Punjab to even dream of coming close to the target ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Yash Thakur,6,0,Full,stump line,,,
16.6," Naveen-ul-Haq to Sam Curran, out Caught by Ayush Badoni!! Badoni hangs on. The slower ball does it for Naveen. That was a fuller ball, angled in, the batter ends up closing the face of the bat a little too early. The ball scooped up and the man at cover managed to grab it easy. Sam Curran c Ayush Badoni b Naveen-ul-Haq 21(11) [4s-2 6s-1] ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Naveen-ul-Haq,out,out,Full,undefined,cover,,
16.5," Naveen-ul-Haq to Sam Curran, no run, slower short ball, angles in, the batter looks to back away and power it but misses. The ball bobbles down to the keeper. 80 off 19 balls ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Naveen-ul-Haq,0,0,Short,undefined,keeper,beaten,
16.5," Naveen-ul-Haq to Sam Curran, no ball, FOUR, that's a nasty ball! The batter does well to get bat on it and get it over the keeper. The batter was taking evasive action but had his bat hoisted up. He managed to get a four and a free-hit. There was an apology from the bowler straightaway ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Naveen-ul-Haq,no ball,1+4,undefined,undefined,keeper,,
16.4," Naveen-ul-Haq to Sam Curran, 2 runs, pats the short ball down and gets a brace. That was a controlled hit but he failed to find the gap ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Naveen-ul-Haq,2,0,Short,undefined,,,
16.3," Naveen-ul-Haq to Jitesh Sharma, leg byes, 1 run, he was almost standing on the tramline on the off! The bowler bowls it full and at his pads. The batter misses the whack across and the ball dribbles off the pads for a single ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Naveen-ul-Haq,byes,1,Full,undefined,,beaten,
16.2," Naveen-ul-Haq to Jitesh Sharma, 2 runs, fuller ball, outside off, muscles that away and again fails to beat the man at deep cover. Little fumble and a long throw allow the second to be taken easily ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Naveen-ul-Haq,2,0,Full,off side,deep cover,,
16.1," Naveen-ul-Haq to Jitesh Sharma, 2 runs, bludgeons a drive on the up and the man at deep cover dives to stop it to his right. That was in the slot and muscled ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Naveen-ul-Haq,2,0,Slot,undefined,deep cover,drive,
15.6," Ravi Bishnoi to Sam Curran, FOUR, the free-hit ball swung away and manages to beat the man at deep mid. That's a four. But still 92 needed ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Ravi Bishnoi,4,0,undefined,undefined,,,
15.6," Ravi Bishnoi to Jitesh Sharma, no ball, 1 run, cue-ends it down to long-on for a single. The bowler has overstepped and was a late call by the third umpire. The batter failed to get under it ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Ravi Bishnoi,no ball,1,undefined,undefined,long-on,,
15.5," Ravi Bishnoi to Sam Curran, 1 run, the googly, dropped short, Sam Curran goes back but is cramped on the pull. The ball goes to deep mid for a single as it reached the fielder on the bounce ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Ravi Bishnoi,1,0,Short,undefined,,pull shot,
15.4," Ravi Bishnoi to Jitesh Sharma, leg byes, 1 run, looks to whip a fuller ball and misses. The ball goes off the pads into the on-side and they get a single ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Ravi Bishnoi,byes,1,Full,undefined,,beaten,
15.3," Ravi Bishnoi to Jitesh Sharma, SIX, googly, the batter slams it over long-on. Massive sixer. That was in the slot and biffed away. Off the blocks very quickly. He is known to play some big shots ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Jitesh Sharma, Ravi Bishnoi,6,0,Slot,undefined,long-on,defend,
15.2," Ravi Bishnoi to Livingstone, out Lbw!! As plumb as it gets. Livingstone has to depart. No heroics from him. No damage mitigation as well. That was a flatter googly, the batter missed the slog sweep and he was dead in front. He reviewed it. But in vain. Was a call made out of optimism but Punjab have lost a review and a wicket. Livingstone lbw b Ravi Bishnoi 23(14) [4s-2 6s-1] ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Ravi Bishnoi,out,out,undefined,undefined,,beaten,
15.1," Ravi Bishnoi to Livingstone, no run, drags one down, quicker, googly, the batter dances down and looks to slog sweep but misses ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Ravi Bishnoi,0,0,undefined,undefined,,beaten,
14.6," Avesh Khan to Livingstone, 1 run, drills it! The ball lands on the bounce to the man at deep cover. They get only a single. That was fuller and wider ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Avesh Khan,1,0,Full,wide,deep cover,,
14.5," Avesh Khan to Livingstone, no run, whacks a fuller ball! Bishnoi almost pulled off the catch of the tournament. That was a fuller ball, outside off, Livingstone drilled it and the man at point flew to his right, got two hands to it but the sheer momentum on the ball ensured it burst through and popped out ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Avesh Khan,0,0,Full,off side,point,pull shot,
14.4," Avesh Khan to Livingstone, SIX, that's mammoth! Superb hit. Short ball, Livingstone got on top of the ball and slammed the pull over deep square. He timed it so well. Moves to 22 off 10 balls. They need more of these from the Englishman ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Avesh Khan,6,0,Short,undefined,deep square,pull shot,
14.3," Avesh Khan to Livingstone, 2 runs, fuller ball, cue-ended down to deep cover for a couple. The double was always on. That came off the toe-end of the bat as he tried to drive it ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Livingstone, Avesh Khan,2,0,Full,undefined,deep cover,drive,
14.2," Avesh Khan to Sam Curran, 1 run, fuller ball, outside off, Sam Curran cue-ends the ball down into the on-side for a single by hopping across the sticks ",2nd Inns,38t,Punjab Kings,Lucknow Super Giants,"Punjab Kings (Playing XI): Atharva Taide, Shikhar Dhawan(c), Sikandar Raza, Liam Livingstone, Sam Curran, Jitesh Sharma(w), Shahrukh Khan, Kagiso Rabada, Rahul Chahar, Gurnoor Brar, Arshdeep Singh","Lucknow Super Giants (Playing XI): KL Rahul(c), Kyle Mayers, Deepak Hooda, Marcus Stoinis, Krunal Pandya, Nicholas Pooran(w), Ayush Badoni, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Punjab Kings Subs: Prabhsimran Singh, Mohit Rathee, Rishi Dhawan, Matthew Short, Harpreet Brar","Lucknow Super Giants Subs: Krishnappa Gowtham, Daniel Sams, Prerak Mankad, Amit Mishra, Mark Wood",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","Apr 28,2023",Punjab Kings have won the toss and have opted to field,Lucknow Super Giants won by 56 runs,Marcus Stoinis,PBKS,field,PBKS,LSG,Sam Curran, Avesh Khan,1,0,Full,off side,,,
