ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
16.3," Arshad Khan to Jitesh Sharma, wide, bumper slanted across Jitesh Sharma outside off, looks to pull and the ball sails over his shoulder ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Arshad Khan,wide,1,undefined,wide,,wide,,
16.2," Arshad Khan to Jitesh Sharma, SIX, a touch fuller with the seam wobbling in towards off, Jitesh Sharma clears his front leg and tonks it straight. For a fleeting moment, he seemed to have mistimed it but it went all the way for an 80-metre maximum over the sightscreen ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Arshad Khan,6,0,Full,undefined,straight,,,
16.1," Arshad Khan to Jitesh Sharma, no run, a swing and a miss for Jitesh Sharma! Slower length delivery angling across him outside off, Jitesh goes hard and gets duped for lack of pace... ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Arshad Khan,0,0,Good,off side,,beaten,,
15.6," Jofra Archer to Livingstone, no run, another slower ball and Livingstone fails to pick it. Looks to swing leg-side and gets beaten for lack of pace ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Jofra Archer,0,0,undefined,undefined,,beaten,,
15.5," Jofra Archer to Jitesh Sharma, 1 run, slower full ball outside off, Jitesh Sharma drills it off the cue end to long-off ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Jofra Archer,1,0,Full,off side,long-off,,,
15.4," Jofra Archer to Jitesh Sharma, no run, bumper outside off at 153ks, Jitesh Sharma was left bamboozled on the back foot. Had him hopping inside the crease and beats the attempted pull ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Jofra Archer,0,0,undefined,off side,,pull shot,,
15.3," Jofra Archer to Livingstone, 1 run, short of length outside off, Livingstone pulls to the left of long-on ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Jofra Archer,1,0,Short,off side,long-on,pull shot,,
15.2," Jofra Archer to Livingstone, FOUR, slower length delivery and Livingstone is up for it! Drags the pull off the thick inside half but does well to pick the gap on the leg-side. Beats both deep mid-wicket and deep backward square ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Jofra Archer,4,0,Good,undefined,mid-wicket,pull shot,,
15.1," Jofra Archer to Jitesh Sharma, 1 run, 120ks slower back of a length delivery outside off, Jitesh Sharma makes room and slaps it to the left of long-off ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Jofra Archer,1,0,Back of Length,off side,long-off,,,
14.6," Arshad Khan to Livingstone, FOUR, the runs keep coming for Punjab Kings. The last 50 runs have come off just 23 balls. Livingstone gets a full delivery outside off and he opens the bat face late to slice the drive in the gap between backward point and short third ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Arshad Khan,4,0,Full,off side,backward point,square drive,,
14.5," Arshad Khan to Livingstone, no run, 137ks dug in short on the stumps, Livingstone ducks under it. Assumed it to be a wide for height, but wasn't to be... ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Arshad Khan,0,0,Short,stump line,,,,
14.4," Arshad Khan to Jitesh Sharma, 1 run, 140ks pitched up outside off, Jitesh Sharma comes dancing down the wicket and thumps it to the right of long-off ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Arshad Khan,1,0,undefined,off side,long-off,,,
14.3," Arshad Khan to Livingstone, 1 run, slower short ball outside off, Livingstone seeks to pull and gets it off the thick inside edge to the right of deep backward square leg ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Arshad Khan,1,0,Short,off side,deep backward square,edge,,
14.2," Arshad Khan to Livingstone, FOUR, Arshad Khan goes short again and Livingstone says thank you! Bends his back knee and cuts it crisply square on the off-side to claim his second successive boundary ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Arshad Khan,4,0,Short,undefined,square,cut shot,,
14.1," Arshad Khan to Livingstone, FOUR, too easy for Livingstone! He waits on the back foot, sees width on the short ball and just opens his bat face to steer it past short third to his right ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Arshad Khan,4,0,Short,undefined,,,,
13.6," Kartikeya to Livingstone, 1 run, short and wide of off, cut away to the left of sweeper cover ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Kartikeya,1,0,Short,wide,sweeper,cut shot,,
13.5," Kartikeya to Jitesh Sharma, 1 run, short and wide of off, Jitesh Sharma goes deep inside the crease and stabs it to deep extra cover ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Kartikeya,1,0,Short,wide,deep extra cover,,,
13.4," Kartikeya to Jitesh Sharma, SIX, jumps out of his crease, gets close to the pitch of the delivery and launches Kumar Kartikeya up and over long-on with superb timing! ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Jitesh Sharma, Kartikeya,6,0,undefined,undefined,long-on,,,
13.3," Kartikeya to Livingstone, 1 run, hangs back and tucks the slider wide of long-on ",1st Inns,46t,Punjab Kings,Mumbai Indians,"Punjab Kings (Playing XI): Prabhsimran Singh, Shikhar Dhawan(c), Matthew Short, Liam Livingstone, Jitesh Sharma(w), Sam Curran, Shahrukh Khan, Harpreet Brar, Rishi Dhawan, Rahul Chahar, Arshdeep Singh","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Tilak Varma, Tim David, Nehal Wadhera, Jofra Archer, Piyush Chawla, Kumar Kartikeya, Akash Madhwal, Arshad Khan","PBKS impact subs: Nathan Ellis, Sikandar Raza, Atharva Taide, Mohit Rathee, Shivam Singh.","MI impact subs: Suryakumar Yadav, Dewald Brevis, Vishnu Vinod, Ramandeep Singh, Tristan Stubbs.",IPL,2023,"Punjab Cricket Association IS Bindra Stadium,Mohali","May 03,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Ishan Kishan,MI,field,PBKS,MI,Livingstone, Kartikeya,1,0,undefined,wide,long-on,,,
