ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match
7.5," Rashid Khan to Marco Jansen, 1 run, floated up just outside off, Marco Jansen chips the drive down to long-on ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
7.4," Rashid Khan to Marco Jansen, no run, advances and pushes the full delivery to the right of the bowler, a diving stop by Rashid ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
7.3," Rashid Khan to Klaasen, 1 run, quicker and wider of off, Klaasen makes room and cuts it to the left of sweeper cover ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
7.2," Rashid Khan to Klaasen, no run, goes on the back foot and cuts the quicker delivery to backward point ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
7.1," Rashid Khan to Marco Jansen, 1 run, forward and knocks it down to long-on ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.6," Mohit Sharma to Klaasen, no run, 134.5kph, length ball on off, driven to cover ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.5," Mohit Sharma to Marco Jansen, 1 run, 139.5kph, back of a length delivery, eased through cover ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.4,"Mohit Sharma to Abdul Samad, out Caught by (sub)Shivam Mavi!! FOUR and OUT! 105.6kph, back of the hand slower ball on a short of length, Abdul Samad waits and pulls hard. Hits it straight to Mavi at mid-wicket. Second wicket in the over for Mohit and SRH are in a disarray! Abdul Samad c (sub)Shivam Mavi b Mohit Sharma 4(3) [4s-1]",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.3," Mohit Sharma to Abdul Samad, FOUR, 141.5kph, Abdul Samad comes down the track and drills through the covers after moving leg-side. Reaches the fence in a jiffy ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.2," Mohit Sharma to Abdul Samad, no run, 137.7kph, in-slanter, tucked to mid-wicket ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
6.1," Mohit Sharma to Sanvir Singh, out Caught by Sai Sudharsan!! Mohit Sharma strikes first ball! With mid-off inside the circle, Sanvir Singh walks down the track to try and elevate it over him. However, it was a short ball from Mohit that got big on the batter. Sanvir Singh swung his bat only to get a top-edge. Sai Sudharsan moves to his right from third man, keeps his eyes on the ball and calmly catches. SRH have now lost half their side. Sanvir Singh c Sai Sudharsan b Mohit Sharma 7(6) [6s-1] ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.6," Rashid Khan to Sanvir Singh, 1 run, driven along the ground to long-on. 10 runs off Rashid's opening over ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.5," Rashid Khan to Klaasen, 1 run, 96kph, pushed through quicker, drilled to long-on ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.4," Rashid Khan to Klaasen, SIX, incredible shot! 93.6kph, Rashid goes fuller, Klaasen moves leg-side, bends his back leg and carves it inside-out over extra cover. Hit with the spin and superbly ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.3," Rashid Khan to Klaasen, 2 runs, 90.5kph, Klaasen backs away and wrists it to the right of long-on, Miller makes a sliding stop ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.2," Rashid Khan to Klaasen, no run, 88.5kph, legbreak, knocked back to the bowler ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
5.1," Rashid Khan to Klaasen, no run, 99.1kph, Klaasen moves leg-side to cut and misses. Wasn't too far away from the off-side ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.6," Shami to Sanvir Singh, SIX, stand and deliver! Short of a length ball, Sanvir Singh clears his front leg and heaves it away over mid-on with disdain. That's one helluva shot to open your account in IPL! ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.5," Shami to Sanvir Singh, no run, skids off the deck and beats Sanvir Singh's inside edge who was looking to heave it away. Gets hit on the thigh ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.4," Shami to Sanvir Singh, no run, 139.2kph, short of length ball, punched to cover ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.3," Shami to Sanvir Singh, no run, 142kph, Sanvir Singh stays leg-side of the ball to drive and point makes a diving stop to his left ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.2," Shami to Markram, out Caught by Shanaka!! Third wicket for Shami and Markram is distraught! Length ball on off and middle, Markram closes his bat-face to clip it away through the on-side and gets a leading edge that goes straight into the bucket hands of Shanaka at cover point. Markram c Shanaka b Shami 10(10) [4s-1] ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
4.1," Shami to Markram, no run, nips back in from a length, Markram walks forward and across to whip it away and is beaten on the inside edge. Superb ball. Shami has his arms on head ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
3.6," Yash Dayal to Markram, 1 run, moves leg-side and punches on the rise to send it behind backward point. 12 runs off the over! ",SRH Inns,62n,Gujarat Titans,Sunrisers Hyderabad,"Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Sai Sudharsan, Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Mohit Sharma, Rashid Khan, Mohammed Shami, Noor Ahmad","Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Rahul Tripathi, Aiden Markram(c), Heinrich Klaasen(w), Abdul Samad, Sanvir Singh, Mayank Markande, Marco Jansen, Bhuvneshwar Kumar, Fazalhaq Farooqi, T Natarajan","Gujarat Titans Subs: Yash Dayal, Srikar Bharat, Darshan Nalkande, Ravisrinivasan Sai Kishore, Shivam Mavi","Sunrisers Hyderabad Subs: Anmolpreet Singh, Glenn Phillips, Akeal Hosein, Mayank Dagar, Nitish Reddy",IPL,2023,"Narendra Modi Stadium,Ahmedabad","May 15,2023",Sunrisers Hyderabad have won the toss and have opted to field,Gujarat Titans won by 34 runs,Shubman Gill
