ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra
1.2," Marco Jansen to Mitchell Marsh, FOUR, sliding down leg and on the pads, poor delivery and Mitchell Marsh flicks wide of short fine-leg, two easy boundaries ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Mitchell Marsh, Marco Jansen,4,0
1.1," Marco Jansen to Mitchell Marsh, FOUR, too full and too straight on the stumps, Mitchell Marsh flicks over square leg and takes four ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Mitchell Marsh, Marco Jansen,4,0
0.6," Bhuvneshwar to Warner, no run, full outswinger, angling away from Warner who shoulders arms ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Warner, Bhuvneshwar,0,0
0.5," Bhuvneshwar to Warner, no run, lovely full inswinger on the stumps, Warner too plays it well, showing a full face in defence ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Warner, Bhuvneshwar,0,0
0.4," Bhuvneshwar to Mitchell Marsh, leg byes, 1 run, the inswinger now, but drifts down on to the pads, Mitchell Marsh flicks and misses, but takes a legbye ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Mitchell Marsh, Bhuvneshwar,byes,1
0.3," Bhuvneshwar to Philip Salt, out Caught by Klaasen!! Edged and gone. Philip Salt goes for a golden duck. Lovely outswinger outside off, Salt plays a poor shot, pushing away from the body with an open face, regulation outside-edge and Klaasen does the rest. Because of the noise at the stadium, not many picked that edge up but umpire Jayaraman Madanagopal did and raised the finger in a flash. Bhuvneshwar strikes in the opening over. Philip Salt c Klaasen b Bhuvneshwar 0(1) ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Philip Salt, Bhuvneshwar,out,out
0.2," Bhuvneshwar to Warner, 1 run, short of length on off, Warner tries to cut and plinks it, in front of gully and Philip Salt responds to the call for a quick single and off they go ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Warner, Bhuvneshwar,1,0
0.1," Bhuvneshwar to Warner, no run, tight good length delivery on the middle and leg line, defended to mid-wicket ",1st Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,DC,SRH,Warner, Bhuvneshwar,0,0
19.6," Mukesh Kumar to Marco Jansen, no run, and he nails the yorker at 136.1kph, jammed to mid-off. Delhi Capitals win by 7 runs! ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Marco Jansen, Mukesh Kumar,0,0
19.5," Mukesh Kumar to Washington Sundar, 1 run, 138.8kph, Washington Sundar crouches low and slogs over mid-wicket. The man in the deep runs to his right and keeps the batters down to one ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Mukesh Kumar,1,0
19.4," Mukesh Kumar to Marco Jansen, 1 run, 141.5kph, very low full toss, flicked to deep mid-wicket for a single ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Marco Jansen, Mukesh Kumar,1,0
19.3," Mukesh Kumar to Washington Sundar, 1 run, 139.6kph, Mukesh misses his yorker, but Washington Sundar can't get under this one. Smashed towards long-on for a single ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Mukesh Kumar,1,0
19.2," Mukesh Kumar to Washington Sundar, no run, DOT! 139.4kph, right in the blockhole outside off, Washington Sundar can't lay bat on ball. He was trying to squeeze it backward of square on the off-side ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Mukesh Kumar,0,0
19.1," Mukesh Kumar to Washington Sundar, 2 runs, 138.9kph, full and wide of off, driven through extra cover for a brace ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Mukesh Kumar,2,0
18.6," Nortje to Washington Sundar, 1 run, very full delivery, worked through mid-wicket and Washington Sundar keeps the strike. 10 runs off the penultimate over! ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Nortje,1,0
18.5," Nortje to Washington Sundar, FOUR, wow! That's a superb shot. Nortje misses his yorker. 144.9kph and in the slot, Washington Sundar clears his front leg and hoicks it over mid-wicket. Split deep mid-wicket and long-on perfectly. The ball just bounced inside the boundary rope. Sundar moves to 19 off 10! ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Nortje,4,0
18.4," Nortje to Marco Jansen, 1 run, 143.6kph, yorker length following a backing away Marco Jansen. Jammed towards mid-wicket ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Marco Jansen, Nortje,1,0
18.3," Nortje to Klaasen, out Caught by Aman Hakim Khan!! Is that the killer blow? Nortje has the last laugh against Klaasen! Very full and wide of off at 147.1kph, Klaasen carves it over the covers and makes decent contact. But it's the longer side and Aman Khan takes a calm catch at deep cover moving to his right. Klaasen c Aman Hakim Khan b Nortje 31(19) [4s-3 6s-1] ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Klaasen, Nortje,out,out
18.2," Nortje to Klaasen, 2 runs, full delivery around off, Klaasen goes for the loft and the bat turns at the point of impact. More height than distance. Marsh runs back from extra cover and gets both hands on it, but fails to hold onto the catch. Even Warner was converging but that was a tough chance for Marsh ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Klaasen, Nortje,2,0
18.1," Nortje to Klaasen, 2 runs, 142.4kph, yorker length, Klaasen manages to bunt it over the non-striker's head. A bullet throw from Axar and it almost knocks out Nortje who did well to get out of the way, courtesy extra bounce ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Klaasen, Nortje,2,0
17.6," Mukesh Kumar to Washington Sundar, FOUR, 136.9kph, Washington Sundar tumbles but he's made good contact to get the boundary. Premeditated shot and executed well. Fullish delivery, Sundar shuffles across a long way, crouches low and scoops it fine of the short fine leg fielder. 15 runs off the over! ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Washington Sundar, Mukesh Kumar,4,0
17.5," Mukesh Kumar to Klaasen, 1 run, 139.1kph, low full toss, driven down to long-on ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Klaasen, Mukesh Kumar,1,0
17.4," Mukesh Kumar to Klaasen, FOUR, couple of bounces and into the fence! 117.3kph, slower delivery wide of off, Klaasen spots it and throws the kitchen sink at it. Sliced over backward point. A big effort from the deep cover fielder who ran across and dived but couldn't stop the boundary ",2nd Inns,34t,Sunrisers Hyderabad,Delhi Capitals,"Sunrisers Hyderabad (Playing XI): Abhishek Sharma, Harry Brook, Aiden Markram(c), Mayank Agarwal, Heinrich Klaasen(w), Marco Jansen, Washington Sundar, Mayank Markande, Bhuvneshwar Kumar, T Natarajan, Umran Malik","Delhi Capitals (Playing XI): David Warner(c), Philip Salt(w), Mitchell Marsh, Manish Pandey, Sarfaraz Khan, Axar Patel, Aman Hakim Khan, Ripal Patel, Anrich Nortje, Kuldeep Yadav, Ishant Sharma","Sunrisers Hyderabad subs: Nitish Reddy, Vivrant Sharma, Glenn Phillips, Mayank Dagar, Rahul Tripathi","Delhi Capitals subs: Mukesh Kumar, Lalit Yadav, Praveen Dubey, Chetan Sakariya, Yash Dhull",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","Apr 24,2023",Delhi Capitals have won the toss and have opted to bat,Delhi Capitals won by 7 runs,Axar Patel,DC,bat,SRH,DC,Klaasen, Mukesh Kumar,4,0
