ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,ball_speed,out_type
0.4," Shami to Kohli, no run, Shami shortens the length, back of a length on off, Kohli gets right behind the line to defend to cover, wants a quick single but du Plessis sends him back ",1st Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,RCB,GT,Kohli, Shami,0,0,Short,off side,cover,defend,,
0.3," Shami to Kohli, FOUR, Kohli goes up and over cover. Look at the crowd roar. Full and wide outside off, Kohli lofts over cover. That should get everyone going ",1st Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,RCB,GT,Kohli, Shami,4,0,Full,wide,cover,,,
0.3," Shami to Kohli, wide, angles it down leg, Kohli flicks and misses, RCB up and running ",1st Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,RCB,GT,Kohli, Shami,wide,1,undefined,wide,,wide,,
0.2," Shami to Kohli, no run, Shami ambles in this time, it's not his usual bustling run, short of length outside off, Kohli punches nicely but straight to the fielder at point ",1st Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,RCB,GT,Kohli, Shami,0,0,Short,off side,straight,,,
0.1," Shami to Kohli, no run, Shami goes slightly wide of the crease and bowls fullish on the stumps, pushed with a forward stride to mid-on ",1st Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,RCB,GT,Kohli, Shami,0,0,Full,wide,mid-on,push shot,,
19.1," Parnell to Shubman Gill, SIX, hundred for Shubman Gill! His second in as many matches. Slot ball, Shubman Gill thumps it over long-on. Brings up the century in style and GT win by 6 wickets! ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Parnell,6,0,Slot,undefined,long-on,,,
19.1," Parnell to Shubman Gill, wide, Now, it's RCB's turn to review one. Parnell goes for the wide yorker and Shubman Gill couldn't reach out for it. The onfield call stays and so does the free-hit ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Parnell,wide,1,yorker,wide,,wide,,
19.1," Parnell to Shubman Gill, no ball, wide signalled but Shubman Gill thinks it's a no-ball. He's reviewed it. Did that slip out of Parnell's hand? Full toss and miles outside off. Yes, it's above waist. So, Shubman Gill will get a free-hit! ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Parnell,no ball,1,Full,wide,slip,,,
18.6," Harshal Patel to Rahul Tewatia, no run, dot to end the over! 119.8kph, Harshal probably saw the batter step out and bowled a wide yorker outside off. No shot offered and that was inside the tramline ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Rahul Tewatia, Harshal Patel,0,0,yorker,wide,,,119.8,
18.5," Harshal Patel to Rahul Tewatia, no run, 124.7kph, fullish delivery, pushed back to the bowler off the inner part of the bat. Applause from the crowd ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Rahul Tewatia, Harshal Patel,0,0,Full,undefined,,push shot,124.7,
18.4," Harshal Patel to Rahul Tewatia, 2 runs, pitched up, driven past the extra cover fielder for a couple ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Rahul Tewatia, Harshal Patel,2,0,undefined,undefined,extra cover,cover drive,,
18.3," Harshal Patel to Shubman Gill, 1 run, short delivery, pulled to deep square leg ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Harshal Patel,1,0,Short,undefined,deep square,pull shot,,
18.2," Harshal Patel to Shubman Gill, SIX, that made a cracking sound! 131.4kph, full toss and that was six the moment he hit it. Bottom hand whip over deep square leg for a maximum. Moves to 97! ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Harshal Patel,6,0,Full,undefined,deep square,,131.4,
18.2," Harshal Patel to Shubman Gill, wide, 133.5kph, full and down the leg-side, Shubman Gill misses the flick after shuffling. Wided ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Harshal Patel,wide,1,Full,wide,,wide,133.5,
18.1," Harshal Patel to Rahul Tewatia, 1 run, 119.2kph, fullish on the pads, flicked away to long leg for a single ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Rahul Tewatia, Harshal Patel,1,0,Full,stump line,long leg,flick shot,119.2,
17.6,"Siraj to Shubman Gill, SIX, Shubman Gill is playing a gem here! 131.2kph, in-slanting back of a length ball, Shubman Gill gets into a superb position after a mini-shuffle and nails the pull shot sending it over deep mid-wicket. Hit hard and flat for a maximum. Kohli, in the dug-out, shakes his head in disbelief",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill,Siraj,6,0,Back of Length,undefined,mid-wicket,pull shot,131.2,
17.6," Siraj to Shubman Gill, wide, 134.1kph, fuller than good length delivery and Shubman Gill shoulders arms. Wided for line. Looked like the cutter but Siraj slightly erred with his line ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Siraj,wide,1,Full,wide,,wide,134.1,
17.5," Siraj to Rahul Tewatia, 1 run, 140.7kph, skiddy length ball, Rahul Tewatia opens his bat-face and guides it behind backward point for a single ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Rahul Tewatia, Siraj,1,0,Good,undefined,backward point,,140.7,
17.4," Siraj to Miller, out Caught by (sub)Prabhudessai!! Miller is livid with himself as he picks out the man in the deep. 137.8kph, Siraj bowls outside Miller's arc. Fullish and outside off, Miller throws his bat at it and hits it straight down deep cover's throat. Prabhudessai, standing just in front of the boundary rope, takes another calm catch. Siraj is pumped up, the crowd find their voice again! Miller c (sub)Prabhudessai b Siraj 6(7) [4s-1] ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Miller, Siraj,out,out,Full,off side,straight,,137.8,"Catch out , (sub)prabhudessai"
17.3," Siraj to Miller, no run, 143.4kph, away-angler outside off, Miller slashes and misses ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Miller, Siraj,0,0,undefined,off side,,beaten,143.4,
17.2," Siraj to Shubman Gill, 1 run, in-slanting length ball, heaved to long-on for a single ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Siraj,1,0,Good,undefined,long-on,,,
17.1," Siraj to Shubman Gill, SIX, shot! That should release the pressure if any for GT! Length ball, Shubman Gill shuffles a bit and short-arm-jabs the pull over deep mid-wicket. My goodness! That came right off the meat of the bat. So much bottom hand power! ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Siraj,6,0,Good,undefined,mid-wicket,pull shot,,
16.6," Vijaykumar Vyshak to Shubman Gill, 1 run, 119.1kph, hard length, Shubman Gill walks across and goes hard on the pull. Loses his shape as he over-hits. The ball hits him high on the bat and falls in the vacant mid-on region. That's a very good over from Vyshak! ",2nd Inns,70t,Royal Challengers Bangalore,Gujarat Titans,"Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Glenn Maxwell, Mahipal Lomror, Michael Bracewell, Anuj Rawat, Dinesh Karthik(w), Harshal Patel, Wayne Parnell, Mohammed Siraj, Vijaykumar Vyshak","Gujarat Titans (Playing XI): Shubman Gill, Wriddhiman Saha(w), Hardik Pandya(c), David Miller, Dasun Shanaka, Rahul Tewatia, Rashid Khan, Mohit Sharma, Noor Ahmad, Mohammed Shami, Yash Dayal","Royal Challengers Bangalore Subs: Himanshu Sharma, S Prabhudesai, Finn Allen, Sonu Yadav, Akash Deep","Gujarat Titans Subs: Vijay Shankar, KS Bharat, Shivam Mavi, Sai Kishore, Abhinav Manohar",IPL,2023,"M.Chinnaswamy Stadium,Bengaluru","May 21,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Shubman Gill,GT,field,GT,RCB,Shubman Gill, Vijaykumar Vyshak,1,0,Good,undefined,mid-on,pull shot,119.1,
