ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match
15.4," Joshua Little to Axar, 1 run, short of length into the body, Axar pulls it to fine leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
15.3," Joshua Little to Sarfaraz Khan, 1 run, short and wide, Sarfaraz throws his bat at it and it flies off the toe-end towards third man! Goes to the fielder on the bounce ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
15.2," Joshua Little to Sarfaraz Khan, 2 runs, short of length around off, Sarfaraz looks to pull and miscues it in the air! But he manages to clear mid-on! ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
15.1," Joshua Little to Sarfaraz Khan, no run, full delivery slanted across off, Sarfaraz swings hard but is beaten on the edge ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.6,"Rashid Khan to Axar, SIX, too full from Rashid, and Axar launches it over wide long-on! Clean swing, excellent contact! Rashid is disappointed with himself",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.5," Rashid Khan to Sarfaraz Khan, 1 run, swept firmly through square leg, and Little gets lucky in the deep! He slides across to make the stop, the ball sneaks through his hands but his trailing leg gets in the way! Meanwhile, Sarfaraz collides into Rashid while running across as they were both ball-watching. No damage done though ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.4," Rashid Khan to Sarfaraz Khan, no run, 87kph, googly floated up on middle, Sarfaraz turns it to short midwicket ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.3," Rashid Khan to Axar, 1 run, Rashid gets excited as Axar plays back to a delivery that's fuller than a length. He manages to punch it to long-off ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.2," Rashid Khan to Sarfaraz Khan, 1 run, pushed through flat at the stumps, Sarfaraz pulls gently through square leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
14.1," Rashid Khan to Sarfaraz Khan, no run, flat length ball turning away from off, Sarfaraz steers it to short third ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.6," Alzarri Joseph to Axar, FOUR, there's no one at the cover boundary, and Joseph offers a bit of width to Axar who's good enough to capitalise. Short of length outside off, Axar gets on top of it nicely and cuts through cover. This is an ultra-attacking field Pandya has got ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.5," Alzarri Joseph to Axar, no run, rising short ball that rattles Axar! He takes his eyes off it and somehow fends it in front of short leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.4," Alzarri Joseph to Axar, no run, 138.2kph, short of length on leg, fended back down the pitch ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.3," Alzarri Joseph to Axar, no run, back of a length on leg, Axar fends it to short leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.2," Alzarri Joseph to Sarfaraz Khan, 1 run, 145.3kph, back of a length just outside off, Sarfaraz looks to pull but gets an under-edge onto pad ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
13.1," Alzarri Joseph to Sarfaraz Khan, no run, 141.6kph, short of length on off, Sarfaraz fends it to point ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.6," Rashid Khan to Sarfaraz Khan, 1 run, 87kph, full on off, Sarfaraz looks to sweep and gets a thick top-edge that loops in the air! But it doesn't carry to long leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.5," Rashid Khan to Axar, 1 run, full around off, Axar pushes it to long-off ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.4," Rashid Khan to Axar, FOUR, bit short around off, Axar rocks back and pulls it into the long-on boundary ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.3," Rashid Khan to Axar, no run, back of a length on middle, turns back into Axar who blocks from the crease ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.2," Rashid Khan to Abishek Porel, out Bowled!! Has Porel been done for pace here? Very full on middle at 94kph, Porel looks to drive, may have been late on it and there's a bit of turn as well. It goes past the inside edge and smashes middle stump. Rashid strikes second ball! Abishek Porel b Rashid Khan 20(11) [6s-2] ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
12.1," Rashid Khan to Sarfaraz Khan, 1 run, flat leg-break on middle, Sarfaraz sweeps to long leg ",DC Inns,7th,Delhi Capitals,Gujarat Titans,"Delhi Capitals (Playing XI): Prithvi Shaw, David Warner(c), Mitchell Marsh, Rilee Rossouw, Sarfaraz Khan, Axar Patel, Abishek Porel(w), Kuldeep Yadav, Aman Hakim Khan, Anrich Nortje, Mukesh Kumar","Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Sai Sudharsan, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Mohammed Shami, Joshua Little, Yash Dayal, Alzarri Joseph","Delhi Capitals Subs: Lalit Yadav, Rovman Powell, Chetan Sakariya, Manish Pandey, Khaleel Ahmed","Gujarat Titans Subs: Sai Kishore, Vijay Shankar, Jayant Yadav, Abhinav Manohar, Srikar Bharat",IPL,2023,"Arun Jaitley Stadium,Delhi","Apr 04,2023",Gujarat Titans have won the toss and have opted to field,Gujarat Titans won by 6 wkts,Sai Sudharsan
