ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
9.3," Rashid Khan to Green, 1 run, full and quick at the stumps, driven over SKY's head towards long-on ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Rashid Khan,1,0,Full,stump line
9.2," Rashid Khan to Green, no run, googly onto off. Green goes for the big slog but inside edges it and lucky to miss the stumps and go towards short fine ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Rashid Khan,0,0,Short,off side
9.1," Rashid Khan to Suryakumar Yadav, 1 run, full and straight, pushed towards long-off ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Suryakumar Yadav, Rashid Khan,1,0,Full,undefined
8.6," Noor Ahmad to Suryakumar Yadav, 1 run, flat and turning onto leg from outside, Suryakumar tucks it towards square leg to get off the mark ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Suryakumar Yadav, Noor Ahmad,1,0,undefined,undefined
8.5," Noor Ahmad to Green, 1 run, a bit of flight onto leg, driven to the right of long-on for a single ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,1,0,undefined,undefined
8.4," Noor Ahmad to Green, no run, half tracker that spun away outside off. A swing and a miss ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,0,0,undefined,off side
8.3," Noor Ahmad to Green, SIX, smoked!! Full and slight bit of width, Cameron Green smokes it straight down the ground for a flat six. Need to keep them coming... ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,6,0,Full,undefined
8.2," Noor Ahmad to Green, no run, fuller and spun inwards to get Green on the pads as he backed away for a big heave. Doubt the Aussie is reading the mystery spinner... ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,0,0,Full,stump line
8.1," Noor Ahmad to Green, no run, flat delivery on off, cut into the ground towards backward point ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,0,0,undefined,off side
7.6," Rashid Khan to Tilak Varma, out Lbw!! Rashid was surprised the LBW wasn't given, and for good reason... A lovely delivery that pitched on a length and went on with the angle, didn't turn. Tilak Varma played for the googly but was beaten on the inside edge and struck bang in front of middle. Given not out initially, but the southpaw has to walk back now. Tilak Varma lbw b Rashid Khan 2(3) ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Tilak Varma, Rashid Khan,out,out,Good,undefined
7.5," Rashid Khan to Tilak Varma, 2 runs, short onto middle and leg, backfoot punched towards the right of deep mid-wicket for a couple ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Tilak Varma, Rashid Khan,2,0,Short,undefined
7.4," Rashid Khan to Tilak Varma, no run, quick delivery that zips down the leg side after taking a slight deflection off the pads ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Tilak Varma, Rashid Khan,0,0,undefined,off side
7.3,"Rashid Khan to Ishan Kishan, out Caught by Joshua Little!! Gone!! It was always on the cards. A really sketchy innings from Ishan Kishan comes to an end. This was a half tracker from Rashid, and spun away after pitching. Kishan rocks back and throws the kitchen sink on the slog, but miscues it horribly. Goes high in the air and Little from long-on runs in to complete a fine catch. Ishan Kishan c Joshua Little b Rashid Khan 13(21) [4s-1]",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan,Rashid Khan,out,out,undefined,undefined
7.2," Rashid Khan to Ishan Kishan, no run, big leg spinner, turns fast and turns big. Gets Kishan on the pad. Rashid very interested for an LBW but Saha gestures it turned too much ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan, Rashid Khan,0,0,undefined,stump line
7.1," Rashid Khan to Green, 1 run, a quicker leg spinner that was pitched up. Green defends it off the backfoot towards cover point to sneak a single ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Rashid Khan,1,0,undefined,undefined
6.6," Noor Ahmad to Green, 1 run, quicker and short of length, Green punches it square of the wicket and retains strike ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,1,0,Short,undefined
6.5," Noor Ahmad to Green, 2 runs, fraction short and around off, Green cuts past backward point and scampers back for the second ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,2,0,Short,undefined
6.4," Noor Ahmad to Green, SIX, smashed! Overcooks the flighted delivery and Green gets under it, he uses his brute power to bully the loft over wide long-on. This was the googly but the length ensured it didn't matter ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,6,0,undefined,wide
6.3," Noor Ahmad to Ishan Kishan, 1 run, flatter and close to off, Kishan works it to long-on ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan, Noor Ahmad,1,0,undefined,off side
6.2," Noor Ahmad to Ishan Kishan, 2 runs, googly and Kishan does not pick it, he looks to drive and squirts an inside edge through mid-wicket ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan, Noor Ahmad,2,0,undefined,undefined
6.1," Noor Ahmad to Green, 1 run, very full delivery around off, Green squeezes it square on the off-side ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Noor Ahmad,1,0,Full,undefined
5.6," Rashid Khan to Ishan Kishan, no run, tossed up around off, Kishan prods forward and plays for the turn, beaten on the outside edge ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan, Rashid Khan,0,0,Full toss,undefined
5.5," Rashid Khan to Green, 1 run, smashed back and Rashid tries to stop it with his leg. Flatter and around off, Green makes room and hammers it straight back, it was in the air but Rashid was not putting his hands to it, deflects it away off his boot to mid-off ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Green, Rashid Khan,1,0,undefined,undefined
5.4," Rashid Khan to Ishan Kishan, 1 run, backs away and Rashid follows him, worked through mid-wicket ",2nd Inns,35t,Gujarat Titans,Mumbai Indians,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Hardik Pandya(c), Vijay Shankar, David Miller, Abhinav Manohar, Rahul Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, Mohit Sharma","Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Kumar Kartikeya, Arjun Tendulkar, Riley Meredith, Piyush Chawla, Jason Behrendorff","Gujarat Titans subs: Joshua Little, Dasun Shanaka, Shivam Mavi, Ravisrinivasan Sai Kishore, Srikar Bharat","Mumbai Indians subs: Ramandeep Singh, Tilak Varma, Shams Mulani, Vishnu Vinod, Sandeep Warrier",IPL,2023,"Narendra Modi Stadium,Ahmedabad","Apr 25,2023",Mumbai Indians have won the toss and have opted to field,Gujarat Titans won by 55 runs,Abhinav Manohar,MI,field,MI,GT,Ishan Kishan, Rashid Khan,1,0,undefined,undefined
